source,target,night_tram,night_bus,d .875
Długołęka - Parkowa/skrzy.,Długołęka - SELGROS pętla,,2.75,2.75,,2.75,2.75
Długołęka - Parkowa/skrzy.,Szczodre-Trzebnicka (na wys. nr 3a),,9.375,44.3125,,9.375,44.3125
Długołęka - SELGROS pętla,Długołęka - Kasztanowa,,2.75,4.125,,2.75,4.125
Długołęka - SELGROS pętla,Długołęka - Parkowa/skrzy.,,2.75,2.75,,2.75,2.75
Długołęka - Wiejska,Długołęka - Kasztanowa,,9.375,61.625,,9.375,61.625
Długołęka - Wiejska,Mirków - Jagiellońska,,17.625,57.25,,17.625,57.25
Długołęka Urząd Gminy,Byków - Ogrodowa,,,4.125,,0.0,4.125
Długołęka-Parkowa skrzy. Konopnicka,Długołęka - Parkowa/skrzy.,,14.875,42.6875,,14.875,42.6875
EPI,Arkady (Capitol),,105.375,,,105.375,0.0
EPI,DWORZEC AUTOBUSOWY,,269.375,216.5,,269.375,216.5
EPI,DWORZEC GŁÓWNY,,28.25,,,28.25,0.0
EPI,Gwiaździsta,,48.875,115.625,,48.875,115.625
EPI,Komandorska,,26.0,101.6875,,26.0,101.6875
EPI,Zaolziańska,,54.25,,,54.25,0.0
Eluarda,Brzezińska,,10.5,42.8125,,10.5,42.8125
Eluarda,LEŚNICA,,3.875,24.0,,3.875,24.0
Eluarda,Zajazdowa,,7.75,59.3125,,7.75,59.3125
Eluarda,Średzka,,18.125,80.8125,,18.125,80.8125
FAT,Aleja Pracy,90.125,152.625,366.0625,258.875,242.75,624.9375
FAT,FAT,69.125,,,245.125,69.125,245.125
FAT,Fiołkowa,146.5,15.5,,501.25,162.0,501.25
FAT,GRABISZYŃSKA (Cmentarz),,125.0,390.5,,125.0,390.5
FAT,Hutmen,120.0,123.125,213.0625,490.25,243.125,703.3125
FAT,Ostrowskiego,,70.0,170.9375,,70.0,170.9375
FAT,ROD Oświata,,129.625,410.8125,,129.625,410.8125
FAT,Wiejska,,,9.625,,0.0,9.625
FAT,Wrocławski Park Technologiczny,,2.75,8.25,,2.75,8.25
Fabryczna,Dolnośląska Szkoła Wyższa,,176.375,628.375,,176.375,628.375
Fabryczna,Otyńska,,191.125,628.125,,191.125,628.125
Ferma - stadnina koni,Gałów przy posesji nr 2,,9.875,22.0625,,9.875,22.0625
Ferma - stadnina koni,Las Ratyński,,9.875,22.0625,,9.875,22.0625
Fieldorfa,Fieldorfa (Szpital),,50.875,97.75,,50.875,97.75
Fieldorfa,Stoszowska,,36.5,99.125,,36.5,99.125
Fieldorfa (Szpital),Fieldorfa,,39.25,97.75,,39.25,97.75
Fieldorfa (Szpital),Kosmonautów (Szpital),,50.875,97.75,,50.875,97.75
Fiołkowa,FAT,143.75,119.125,288.625,502.625,262.875,791.25
Fiołkowa,GRABISZYŃSKA (Cmentarz),145.375,,,501.8125,145.375,501.8125
GAJ,Działkowa,,86.625,293.0,,86.625,293.0
GAJ,GAJ - pętla,,3.875,,,3.875,0.0
GAJ,Świeradowska,78.5,99.875,292.4375,251.1875,178.375,543.625
GAJ - pętla,Morwowa,,36.5,119.6875,,36.5,119.6875
GAJ - pętla,Świeradowska,,86.625,293.0,,86.625,293.0
GALERIA DOMINIKAŃSKA,DWORCOWA,,52.375,125.75,,52.375,125.75
GALERIA DOMINIKAŃSKA,DWORZEC GŁÓWNY,,53.625,216.1875,,53.625,216.1875
GALERIA DOMINIKAŃSKA,GALERIA DOMINIKAŃSKA,,33.625,123.875,,33.625,123.875
GALERIA DOMINIKAŃSKA,Hala Targowa,,54.25,,,54.25,0.0
GALERIA DOMINIKAŃSKA,Ogród Botaniczny,,12.125,57.5,,12.125,57.5
GALERIA DOMINIKAŃSKA,Oławska,1.125,,,1.9375,1.125,1.9375
GALERIA DOMINIKAŃSKA,Park Staromiejski,,,,119.375,0.0,119.375
GALERIA DOMINIKAŃSKA,Renoma,,29.875,115.875,,29.875,115.875
GALERIA DOMINIKAŃSKA,Urząd Wojewódzki,47.0,141.0,248.0625,281.0,188.0,529.0625
GALERIA DOMINIKAŃSKA,Wzgórze Partyzantów,,215.375,129.375,,215.375,129.375
GALERIA DOMINIKAŃSKA,pl. Nowy Targ,107.75,,,371.125,107.75,371.125
GALERIA DOMINIKAŃSKA,pl. Wróblewskiego,86.75,23.25,,254.5,110.0,254.5
GALERIA DOMINIKAŃSKA,Świdnicka,222.75,76.875,119.5,793.25,299.625,912.75
GAŁÓW (pętla),Gałów Przedszkole,,9.875,22.0625,,9.875,22.0625
GIEŁDOWA (Centrum Hurtu),Marchewkowa,,65.125,205.9375,,65.125,205.9375
GIEŁDOWA (Centrum Hurtu),Morelowskiego,,25.375,84.0,,25.375,84.0
GRABISZYNEK,Ojca Beyzyma,45.875,,,128.75,45.875,128.75
GRABISZYŃSKA (Cmentarz II),GRABISZYŃSKA (Cmentarz),107.25,,,378.5625,107.25,378.5625
GRABISZYŃSKA (Cmentarz II),OPORÓW,113.875,100.25,292.1875,375.25,214.125,667.4375
GRABISZYŃSKA (Cmentarz),FAT,,21.0,98.5625,,21.0,98.5625
GRABISZYŃSKA (Cmentarz),Fiołkowa,143.75,103.625,288.625,502.625,247.375,791.25
GRABISZYŃSKA (Cmentarz),GRABISZYŃSKA (Cmentarz II),116.625,100.25,292.1875,373.875,216.875,666.0625
GRABISZYŃSKA (Cmentarz),Solskiego,,25.875,97.75,,25.875,97.75
Gajowa,Hubska (Dawida),6.0,,,1.375,6.0,1.375
Gajowa,Joannitów,121.125,3.875,,381.0625,125.0,381.0625
Gajowa,PETRUSEWICZA,,23.25,,,23.25,0.0
Gajowa,Prudnicka,127.0,19.375,,374.3125,146.375,374.3125
Gajowicka,Hallera,138.75,155.625,513.8125,386.25,294.375,900.0625
Gajowicka,Krucza,,41.625,236.1875,,41.625,236.1875
Gajowicka,Mielecka,147.0,44.125,109.3125,377.1875,191.125,486.5
Gajowicka (szkoła),Gajowicka,,40.125,177.375,,40.125,177.375
Gazowa,Karwińska,,16.5,100.75,,16.5,100.75
Gazowa,TARNOGAJ,,59.75,202.4375,,59.75,202.4375
Gazowa,Wiaduktowa,,60.875,97.0,,60.875,97.0
Gałczyńskiego,Grota-Roweckiego,,40.375,97.75,,40.375,97.75
Gałczyńskiego,Oboźna,,45.0,99.125,,45.0,99.125
Gałowska,Samotworska,,9.375,22.375,,9.375,22.375
Gałowska,Samotwór - Dębowa,,9.375,22.375,,9.375,22.375
Gałów Przedszkole,Ferma - stadnina koni,,9.875,22.0625,,9.875,22.0625
Gałów przy posesji nr 2,GAŁÓW (pętla),,9.875,22.0625,,9.875,22.0625
Glinianki,Aleja Architektów,123.75,31.75,,380.5,155.5,380.5
Glinianki,Stadion Wrocław (Lotnicza),112.75,39.5,,386.0,152.25,386.0
Godebskiego (AWF Wrocław),8 Maja,103.875,43.125,119.3125,430.9375,147.0,550.25
Godebskiego (AWF Wrocław),SĘPOLNO,118.75,50.875,124.1875,423.5,169.625,547.6875
Godzieszowa (na wys. nr 8),Godzieszowa - transformator,,5.5,11.0,,5.5,11.0
Godzieszowa (na wys. nr 8),Siedlec - stacja,,8.25,11.0,,8.25,11.0
Godzieszowa - transformator,Godzieszowa (na wys. nr 8),,8.25,11.0,,8.25,11.0
Gorlicka,MULICKA,,60.125,194.1875,,60.125,194.1875
Gorlicka,Palacha,,16.5,54.125,,16.5,54.125
Gorlicka,Szewczenki,,43.625,131.25,,43.625,131.25
Gospodarska,Ceglana,,17.125,59.5625,,17.125,59.5625
Gospodarska,Miłoszycka,,16.5,62.625,,16.5,62.625
Gosławice - przejazd PKP,Brzezinka Średzka - ul. Parkowa,,2.75,5.5,,2.75,5.5
Gosławice - przejazd PKP,Prężyce przy posesji nr 22,,,6.875,,0.0,6.875
Grabiszyńska,Kolejowa,117.25,,,491.625,117.25,491.625
Grabiszyńska,Pereca,121.625,69.625,87.875,494.375,191.25,582.25
Grabiszyńska,Zaporoska,,74.125,201.5625,,74.125,201.5625
Grabiszyńska,pl. Legionów,,60.25,119.75,,60.25,119.75
Grabiszyńska,pl. Orląt Lwowskich,,3.125,,,3.125,0.0
Grabowa,Aleja Architektów,115.5,39.5,,384.625,155.0,384.625
Grabowa,Kosmonautów (Szpital),121.0,55.5,97.75,381.875,176.5,479.625
Graniczna,Przybyły,,71.375,125.9375,,71.375,125.9375
Graniczna,Skarżyńskiego,,71.375,125.9375,,71.375,125.9375
Graniczna (Strachowicka),Rdestowa,,72.5,125.375,,72.5,125.375
Graniczna (Strachowicka),Skarżyńskiego,,23.25,,,23.25,0.0
Graniczna (Strachowicka),Zarembowicza,,49.25,125.375,,49.25,125.375
Grawerska,Polanowicka,,111.625,289.1875,,111.625,289.1875
Grochowa,Krucza,,40.625,126.5625,,40.625,126.5625
Grochowa,Stalowa,,34.75,130.375,,34.75,130.375
Gromadzka,RATYŃ,,7.125,45.9375,,7.125,45.9375
Gromadzka,Ratyń - skrzyżowanie,,13.75,45.375,,13.75,45.375
Grota-Roweckiego,Gałczyńskiego,,45.0,99.125,,45.0,99.125
Grota-Roweckiego,Kurpiów,,40.375,97.75,,40.375,97.75
Grudziądzka,Brücknera,,162.375,372.875,,162.375,372.875
Grudziądzka,KROMERA,,11.0,56.4375,,11.0,56.4375
Grudziądzka,Kromera (Czajkowskiego),,152.125,316.75,,152.125,316.75
Grunwaldzka,Kochanowskiego,91.75,,,250.625,91.75,250.625
Grunwaldzka,Piastowska,91.25,,,254.75,91.25,254.75
Grzybowa,Dolnobrzeska,,12.625,42.8125,,12.625,42.8125
Gwiaździsta,Piłsudskiego,,24.875,115.625,,24.875,115.625
Gwiaździsta,Zielińskiego,,24.0,,,24.0,0.0
Góra Kapliczna,Witkowska,,29.25,52.4375,,29.25,52.4375
Góra Kapliczna,ŚLAZOWA,,32.0,52.4375,,32.0,52.4375
Górnickiego,Ogród Botaniczny,91.25,34.875,85.375,254.75,126.125,340.125
Górnickiego,Piastowska,94.5,19.375,,249.25,113.875,249.25
Górnicza,Dworska,44.75,166.25,430.5625,120.5,211.0,551.0625
Górnicza,KOZANÓW,,42.5,172.5,,42.5,172.5
Górnicza,KOZANÓW (Dokerska),,72.375,100.1875,,72.375,100.1875
Górnicza,Modra,42.0,87.875,273.1875,121.875,129.875,395.0625
Górnicza,Rękodzielnicza,,46.375,100.75,,46.375,100.75
Gądowianka,Na Ostatnim Groszu,,122.5,319.4375,,122.5,319.4375
Gądowianka,Nowodworska,,81.375,107.125,,81.375,107.125
Gądowianka,Szkocka,,95.25,190.5,,95.25,190.5
Gąsiorowskiego,Jutrosińska,,91.5,233.375,,91.5,233.375
Gąsiorowskiego,Mochnackiego,,93.25,235.8125,,93.25,235.8125
Gąsiorów,Głoska - ul. Średzka,,,4.125,,0.0,4.125
Gąsiorów,Księginice ul. Sportowa,,,4.125,,0.0,4.125
Gęsia,Bociania,58.5,,,165.625,58.5,165.625
Gęsia,Kwidzyńska,51.375,,,169.1875,51.375,169.1875
Głogowska,Niedźwiedzia,,22.125,95.0,,22.125,95.0
Głogowska,Szczepin,,17.125,99.125,,17.125,99.125
Głoska - ul. Średzka,Gąsiorów,,,4.125,,0.0,4.125
Głoska - ul. Średzka,Lubiatów,,,4.125,,0.0,4.125
Głubczycka,KSIĘŻE MAŁE,80.125,,,249.8125,80.125,249.8125
Głubczycka,Karwińska,74.625,,,252.5625,74.625,252.5625
Główna,Marszowice,,28.125,106.9375,,28.125,106.9375
Główna,Park Stabłowicki,,76.25,209.9375,,76.25,209.9375
Główna,STABŁOWICKA (Ośrodek zdrowia),,84.0,164.4375,,84.0,164.4375
Główna,Wełniana,,92.25,253.625,,92.25,253.625
Hala Orbita,DH Astra,,6.0,1.375,,6.0,1.375
Hala Orbita,Kolista,,90.25,38.1875,,90.25,38.1875
Hala Orbita,Na Ostatnim Groszu,,55.375,6.0625,,55.375,6.0625
Hala Orbita,Wejherowska,,188.0,342.6875,,188.0,342.6875
Hala Orbita,most Milenijny,,256.25,414.3125,,256.25,414.3125
Hala Stulecia,Kliniki,173.375,79.625,221.625,633.625,253.0,855.25
Hala Stulecia,Tramwajowa,,84.625,216.9375,,84.625,216.9375
Hala Stulecia,ZOO,187.5,,,626.5625,187.5,626.5625
Hala Targowa,GALERIA DOMINIKAŃSKA,,54.25,,,54.25,0.0
Hala Targowa,pl. Bema,107.75,54.25,,371.125,162.0,371.125
Hala Targowa,pl. Nowy Targ,89.0,,,376.0625,89.0,376.0625
Hallera,DWORZEC GŁÓWNY,,2.75,13.5,,2.75,13.5
Hallera,Drukarska,,22.125,89.5,,22.125,89.5
Hallera,Gajowicka,148.125,85.75,345.5,376.625,233.875,722.125
Hallera,Jastrzębia,261.75,34.875,,568.375,296.625,568.375
Hallera,KRZYKI,,3.875,16.25,,3.875,16.25
Hallera,Orla,,39.875,121.9375,,39.875,121.9375
Hallera,PETRUSEWICZA,,3.875,,,3.875,0.0
Hallera,Racławicka (szkoła),,43.0,173.5,,43.0,173.5
Hallera,Rondo,,49.125,212.0,,49.125,212.0
Hallera,Sudecka,,84.875,339.75,,84.875,339.75
Hallera,Sztabowa,312.375,62.75,,642.25,375.125,642.25
Hartmana,Marszowicka,,16.0,73.25,,16.0,73.25
Hartmana,Polkowicka,,18.75,74.625,,18.75,74.625
Hermanowska,Chociebuska,,77.375,201.5625,,77.375,201.5625
Hermanowska,KUŹNIKI,,78.5,201.8125,,78.5,201.8125
Hippiczna,PARK POŁUDNIOWY,,19.375,,,19.375,0.0
Hippiczna,Partynice,,27.875,,,27.875,0.0
Hubska (Dawida),DWORZEC AUTOBUSOWY,,49.75,236.5625,,49.75,236.5625
Hubska (Dawida),Gajowa,3.875,,,1.375,3.875,1.375
Hubska (Dawida),Kościuszki,22.5,,,122.9375,22.5,122.9375
Hubska (Dawida),Prudnicka,18.75,71.25,227.75,120.9375,90.0,348.6875
Husarska,Partynice,,37.625,99.125,,37.625,99.125
Husarska,rondo Św. Ojca Pio,,45.0,99.125,,45.0,99.125
Hutmen,Bzowa (Centrum Zajezdnia),120.0,123.125,213.0625,490.25,243.125,703.3125
Hutmen,FAT,124.375,108.25,216.3125,493.0,232.625,709.3125
Hynka,Bystrzycka,,124.25,408.25,,124.25,408.25
Hynka,Drzewieckiego,,135.75,414.5625,,135.75,414.5625
IWINY - pętla,Iwiny - rondo,,8.25,25.0625,,8.25,25.0625
Inflancka,Kowieńska,,112.125,348.9375,,112.125,348.9375
Inflancka,LITEWSKA,,99.5,331.3125,,99.5,331.3125
Inowrocławska,PL. JANA PAWŁA II,,51.375,232.0625,,51.375,232.0625
Inowrocławska,Pl. SOLIDARNOŚCI,,106.625,389.5625,,106.625,389.5625
Inowrocławska,Szczepin,,110.0,463.25,,110.0,463.25
Inżynierska,Aleja Pracy,,75.875,199.4375,,75.875,199.4375
Inżynierska,Kolbuszowska (Stadion),,57.0,97.0,,57.0,97.0
Inżynierska,Krucza (Mielecka),,21.0,99.9375,,21.0,99.9375
Irysowa,Obornicka (Obwodnica),,352.75,289.375,,352.75,289.375
Irysowa,Paprotna,,31.0,44.1875,,31.0,44.1875
Irysowa,Zajezdnia Obornicka,,181.375,107.75,,181.375,107.75
Iwiny - Kolejowa,Iwiny - Kościuszki 21,,12.125,23.6875,,12.125,23.6875
Iwiny - Kościuszki 21,IWINY - pętla,,12.125,23.6875,,12.125,23.6875
Iwiny - rondo,Iwiny - Kolejowa,,12.125,23.6875,,12.125,23.6875
Iwiny - rondo,Vivaldiego,,66.875,230.125,,66.875,230.125
JANÓWEK (WOŚ),Janówek,,13.25,17.9375,,13.25,17.9375
JANÓWEK (WOŚ),PRACZE ODRZAŃSKIE,,10.5,19.3125,,10.5,19.3125
JARNOŁTÓW,Jarnołtowska (Samotworska),,32.125,57.5,,32.125,57.5
Jagodzińska,Kajdasza,,77.25,229.875,,77.25,229.875
Jagodzińska,Malinowskiego,,66.875,230.125,,66.875,230.125
Jaksonowice (na wys. bud 27),Jaksonowice - skrzy.,,,1.375,,0.0,1.375
Jaksonowice - skrzy.,Skała - skrzy. (obr. Węgrów),,5.5,14.375,,5.5,14.375
Januszkowice - Wierzbowa,Januszkowice - Wrocławska,,6.625,7.1875,,6.625,7.1875
Januszkowice - Wierzbowa,Januszkowice - skrzy. Kępa,,2.75,13.8125,,2.75,13.8125
Januszkowice - Wrocławska,Dobroszów Oleśnicki,,6.625,7.1875,,6.625,7.1875
Januszkowice - Wrocławska,Januszkowice - Wierzbowa,,2.75,13.8125,,2.75,13.8125
Januszkowice - skrzy. Kępa,Jaksonowice (na wys. bud 27),,,1.375,,0.0,1.375
Januszkowice - skrzy. Kępa,Januszkowice - Wierzbowa,,6.625,7.1875,,6.625,7.1875
Januszkowice - skrzy. Kępa,Michałowice Skrzyżowanie,,2.75,12.4375,,2.75,12.4375
Janówek,JANÓWEK (WOŚ),,10.5,19.3125,,10.5,19.3125
Jarnołtowska (Samotworska),JARNOŁTÓW,,32.125,57.5,,32.125,57.5
Jarnołtowska (Samotworska),Krzeptowska,,41.5,79.875,,41.5,79.875
Jarnołtowska (Samotworska),Samotworska,,9.375,22.375,,9.375,22.375
Jarocińska,Lipska,,54.125,103.75,,54.125,103.75
Jarocińska,OSOBOWICE,,60.125,102.6875,,60.125,102.6875
Jarzębinowa,Skierniewicka,,28.125,115.0625,,28.125,115.0625
Jarzębinowa,Sudecka,,23.625,115.0625,,23.625,115.0625
Jasińskiej,Adamczewskich,,50.875,93.125,,50.875,93.125
Jasińskiej,Jerzmanowo (Cmentarz II),,45.375,95.875,,45.375,95.875
Jastrzębia,Hallera,353.875,45.75,,522.3125,399.625,522.3125
Jastrzębia,Orla,265.625,34.875,,566.4375,300.5,566.4375
Jaszkotle - kościół,Cesarzowice skrz.,,2.75,8.25,,2.75,8.25
Jaszkotle - kościół,Pietrzykowice - Wrocławska/Stawowa,,,9.625,,0.0,9.625
Jaworowa,Weigla (Szpital),75.125,47.0,118.375,249.25,122.125,367.625
Jaworowa,Wiśniowa,69.625,40.875,119.75,252.0,110.5,371.75
Jedności Narodowej,Na Szańcach,154.125,63.625,81.25,503.4375,217.75,584.6875
Jedności Narodowej,Nowowiejska,88.375,53.125,85.9375,372.5,141.5,458.4375
Jedności Narodowej,Słowiańska,75.25,,,143.625,75.25,143.625
Jeleniogórska,LEŚNICA,122.625,54.75,114.9375,381.0625,177.375,496.0
Jeleniogórska,Wschowska,115.5,,,384.625,115.5,384.625
Jeleniogórska,Śnieżna,,58.625,114.9375,,58.625,114.9375
Jerzmanowo (Cmentarz I),Jerzmanowo (Cmentarz I),,13.25,29.25,,13.25,29.25
Jerzmanowo (Cmentarz I),Jerzmanowska nr 17,,60.875,170.125,,60.875,170.125
Jerzmanowo (Cmentarz I),Piołunowa,,72.5,182.25,,72.5,182.25
Jerzmanowo (Cmentarz II),Jerzmanowo (Cmentarz I),,67.5,184.75,,67.5,184.75
Jerzmanowo (Cmentarz),Kaczorowskiego,,24.875,87.5,,24.875,87.5
Jerzmanowo (Cmentarz),Osiniecka,,24.375,87.75,,24.375,87.75
Jerzmanowska nr 17,Jerzmanowo (Cmentarz I),,65.875,167.625,,65.875,167.625
Jerzmanowska nr 17,Jerzmanowska nr 9,,60.875,170.125,,60.875,170.125
Jerzmanowska nr 9,Jerzmanowska nr 17,,68.625,166.25,,68.625,166.25
Jerzmanowska nr 9,Żernicka,,60.875,170.125,,60.875,170.125
Joannitów,DWORZEC AUTOBUSOWY,101.75,3.875,,374.4375,105.625,374.4375
Joannitów,Gajowa,133.0,19.375,,375.6875,152.375,375.6875
Joannitów,Sanocka,22.125,,,5.25,22.125,5.25
Jordanowska,Mokronos Dolny - Parkowa/Stawowa,,,9.625,,0.0,9.625
Jordanowska,POCZTA POLSKA,,7.75,25.9375,,7.75,25.9375
Jordanowska,Tyniecka,,9.25,26.25,,9.25,26.25
Jordanowska,Wiejska,,24.125,58.8125,,24.125,58.8125
Jutrosińska,Gąsiorowskiego,,93.25,235.8125,,93.25,235.8125
Jutrosińska,Kamieńskiego,,31.5,94.75,,31.5,94.75
Jutrosińska,Kamieńskiego (Szpital),,128.0,327.5625,,128.0,327.5625
Jędrzejowska,Brodzka,,88.375,255.5625,,88.375,255.5625
Jędrzejowska,Chwałkowska,,105.5,252.25,,105.5,252.25
KAMIEŃSKIEGO (pętla),Kamieńskiego (Szpital),,34.25,112.625,,34.25,112.625
KARŁOWICE,Trzebnicka,37.0,,,126.0,37.0,126.0
KIEŁCZOWSKA (LZN),Poleska,,79.0,261.0,,79.0,261.0
KIEŁCZOWSKA (LZN),Psie Pole (Rondo Lotników Polskich),,79.0,261.3125,,79.0,261.3125
KLECINA,Kościelna,,81.125,290.1875,,81.125,290.1875
KLECINA,Skarbowców,,61.625,291.875,,61.625,291.875
KLECINA,Sąsiedzka,90.125,23.25,,251.1875,113.375,251.1875
KLECINA (Stacja kolejowa),Kościelna,,11.625,40.0,,11.625,40.0
KMINKOWA,Waniliowa,,87.25,173.0625,,87.25,173.0625
KOSZAROWA (Szpital),pl. Daniłowskiego,,81.5,256.875,,81.5,256.875
KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),,16.5,108.1875,,16.5,108.1875
KOWALE,Bociania,51.375,,,169.1875,51.375,169.1875
KOWALE,Działdowska,,23.25,,,23.25,0.0
KOWALE,KOWALE,,46.5,,,46.5,0.0
KOZANÓW,Dzielna,,113.75,354.6875,,113.75,354.6875
KOZANÓW,KOZANÓW (Dokerska),,74.0,109.3125,,74.0,109.3125
KOZANÓW,Modra,,41.875,172.8125,,41.875,172.8125
KOZANÓW (Dokerska),Górnicza,,74.0,109.3125,,74.0,109.3125
KOZANÓW (Dokerska),KOZANÓW,,64.625,100.1875,,64.625,100.1875
KOZANÓW (Dokerska),Kozanowska,39.25,,,126.0,39.25,126.0
KOZANÓW (Dokerska),Modra,,7.75,,,7.75,0.0
KRAKOWSKA (Centrum handlowe),Armii Krajowej,79.0,23.25,,250.375,102.25,250.375
KRAKOWSKA (Centrum handlowe),Krakowska,74.625,43.125,82.625,252.5625,117.75,335.1875
KRAKOWSKA (Centrum handlowe),Park Wschodni,,29.25,85.375,,29.25,85.375
KROMERA,Berenta,,255.875,577.25,,255.875,577.25
KROMERA,Grudziądzka,,26.5,70.1875,,26.5,70.1875
KROMERA,KROMERA,,65.75,194.375,,65.75,194.375
KROMERA,Kromera (Czajkowskiego),,134.75,303.25,,134.75,303.25
KROMERA,Kwidzyńska,,110.25,159.4375,,110.25,159.4375
KROMERA,Kętrzyńska,58.5,,,165.625,58.5,165.625
KROMERA,Mosty Warszawskie,89.0,157.125,326.875,379.375,246.125,706.25
KROMERA,Wyszyńskiego,,12.125,55.875,,12.125,55.875
KRZYKI,Hallera,,6.625,14.875,,6.625,14.875
KRZYKI,KRZYKI,,1.25,,,1.25,0.0
KRZYKI,Orla,120.5,78.5,123.3125,487.5,199.0,610.8125
KRZYKI,PARK POŁUDNIOWY,,34.375,35.6875,,34.375,35.6875
KRZYKI,Partynice,,3.875,16.25,,3.875,16.25
KRZYKI,Przyjaźni,,30.375,126.8125,,30.375,126.8125
KRZYKI,Radio i Telewizja,98.375,15.5,,247.0625,113.875,247.0625
KRZYKI,Sowia,,64.75,85.375,,64.75,85.375
KRZYKI,Zajezdnia BOREK,20.5,,,7.4375,20.5,7.4375
KRZYKI,Zimowa,,53.0,204.5625,,53.0,204.5625
KRZYŻANOWICE,POLANOWICE,,13.25,36.4375,,13.25,36.4375
KRZYŻANOWICE,Psary - Parkowa,,,16.0,,0.0,16.0
KSIĘŻE MAŁE,Głubczycka,77.375,,,251.1875,77.375,251.1875
KSIĘŻE MAŁE,Karwińska,,70.125,167.1875,,70.125,167.1875
KSIĘŻE MAŁE,Księska,,9.375,38.4375,,9.375,38.4375
KSIĘŻE MAŁE,Zagłębiowska,,59.625,129.3125,,59.625,129.3125
KSIĘŻE WIELKIE,Brochowska,,60.25,129.0,,60.25,129.0
KUŹNIKI,Hermanowska,,77.375,201.5625,,77.375,201.5625
KUŹNIKI,KUŹNIKI,,18.25,84.5625,,18.25,84.5625
KUŹNIKI,KUŹNIKI (Stacja kolejowa),,112.75,290.6875,,112.75,290.6875
KUŹNIKI,Kołobrzeska,,42.0,172.625,,42.0,172.625
KUŹNIKI (Stacja kolejowa),Bystrzycka,,143.5,392.5625,,143.5,392.5625
KUŹNIKI (Stacja kolejowa),KUŹNIKI,,101.125,289.625,,101.125,289.625
KUŹNIKI (Stacja kolejowa),METALOWCÓW (Ośrodek sportu),,30.875,101.875,,30.875,101.875
Kaczorowskiego,Jerzmanowo (Cmentarz II),,24.875,87.5,,24.875,87.5
Kaczorowskiego,Jerzmanowo (Cmentarz),,24.375,87.75,,24.375,87.75
Kadłub NŻ,Kadłub wieś,,2.75,5.5,,2.75,5.5
Kadłub NŻ,Miękinia Cegielnia,,,5.5,,0.0,5.5
Kadłub wieś,Kadłub NŻ,,,5.5,,0.0,5.5
Kadłub wieś,Źródła,,2.75,5.5,,2.75,5.5
Kadłubka,Adamieckiego,,,1.375,,0.0,1.375
Kadłubka,Jordanowska,,,1.375,,0.0,1.375
Kadłubka,Stanki,,60.75,186.4375,,60.75,186.4375
Kadłubka,Wiejska,,61.375,179.0,,61.375,179.0
Kajdasza,Jagodzińska,,66.875,230.125,,66.875,230.125
Kajdasza,Vivaldiego,,78.375,229.3125,,78.375,229.3125
Kamienna,Bardzka,146.875,127.5,356.8125,494.6875,274.375,851.5
Kamienna,Prudnicka,136.5,76.875,236.5625,499.875,213.375,736.4375
Kamienna,Wapienna,,37.0,129.0,,37.0,129.0
Kamiennogórska (Ośrodek dla niewidomych),Kosmonautów (Szpital),111.625,20.125,,386.5625,131.75,386.5625
Kamiennogórska (Ośrodek dla niewidomych),Małopolska (Ośrodek dla niewidomych),,16.25,,,16.25,0.0
Kamiennogórska (Ośrodek dla niewidomych),Złotnicka,119.875,7.75,,382.4375,127.625,382.4375
Kamień - Bursztynowa,Długołęka - Nowy Urząd,,2.75,21.375,,2.75,21.375
Kamień - Bursztynowa,Kamień - skrzy.,,,20.0,,0.0,20.0
Kamień - skrzy.,Kamień - Bursztynowa,,2.75,21.375,,2.75,21.375
Kamień - skrzy.,Kamień - skrzy. Kryształowa,,,6.875,,0.0,6.875
Kamień - skrzy.,Kamień Diamentowa,,,13.125,,0.0,13.125
Kamień - skrzy. Diamentowa,Kamień - skrzy.,,2.75,8.25,,2.75,8.25
Kamień - skrzy. Kryształowa,Piecowice,,,6.875,,0.0,6.875
Kamień - skrzy. Rubinowa,Kamień - skrzy. Diamentowa,,2.75,8.25,,2.75,8.25
Kamień Diamentowa,Kamień - skrzy.,,,13.125,,0.0,13.125
Kamieńskiego,Bałtycka,,345.0,372.125,,345.0,372.125
Kamieńskiego,Broniewskiego,138.0,329.5,526.3125,624.4375,467.5,1150.75
Kamieńskiego,Kępińska,151.125,146.75,219.25,617.875,297.875,837.125
Kamieńskiego,Mochnackiego,,86.0,216.3125,,86.0,216.3125
Kamieńskiego (Szpital),Jutrosińska,,124.75,330.5625,,124.75,330.5625
Kamieńskiego (Szpital),KAMIEŃSKIEGO (pętla),,35.375,112.0625,,35.375,112.0625
Kamieńskiego (Szpital),Milicka,,89.875,216.875,,89.875,216.875
Karwińska,Gazowa,,10.5,100.75,,10.5,100.75
Karwińska,Głubczycka,80.125,,,249.8125,80.125,249.8125
Karwińska,KSIĘŻE MAŁE,,69.0,167.75,,69.0,167.75
Karwińska,Park Wschodni,74.625,76.75,150.4375,252.5625,151.375,403.0
Karwińska,Wiaduktowa,,29.25,85.375,,29.25,85.375
Karłowicza,Chopina,107.75,,,429.0,107.75,429.0
Karłowicza,Stadion Olimpijski,114.875,,,425.4375,114.875,425.4375
Kasprowicza,Berenta,,231.375,342.875,,231.375,342.875
